Waktu,Actual,Prediction,Error,MAPE
2026-06-19 14:00:00+00:00,10948.816325333335,11619.572,670.755940291665,6.126287265772028
2026-06-19 15:00:00+00:00,9906.541561525424,9961.559,55.017032224575814,0.5553606360291109
2026-06-19 16:00:00+00:00,9258.501205,9376.1875,117.68629499999952,1.2711160520932234
2026-06-19 17:00:00+00:00,8986.924448474576,9058.581,71.65660621292409,0.7973429244204556
2026-06-19 18:00:00+00:00,8673.859302333332,9106.152,432.2930414166676,4.983860428775661
2026-06-19 19:00:00+00:00,8227.409659508197,9061.619,834.2094811168026,10.139393996903133
2026-06-19 20:00:00+00:00,8315.4171,8858.576,543.1590718749994,6.531952220111717
2026-06-19 21:00:00+00:00,8433.067374262295,9145.355,712.2880944877052,8.446370257417925
2026-06-19 22:00:00+00:00,7727.802849830508,9393.968,1666.1649236069916,21.560655156252274
2026-06-19 23:00:00+00:00,7254.402042833333,8826.808,1572.4055743541667,21.675192042982445
2026-06-20 00:00:00+00:00,7454.442936,8487.372,1032.9291343124996,13.856556998030516
2026-06-20 01:00:00+00:00,7352.516278813559,8730.123,1377.6067680614406,18.73653475655736
2026-06-20 02:00:00+00:00,10083.82061864407,8664.275,1419.5452280190693,14.077454188291084
2026-06-20 03:00:00+00:00,10270.704036500001,11282.406,1011.7022134999988,9.850368678764514
2026-06-20 04:00:00+00:00,10728.818814500002,11469.817,740.9985683124978,6.906618343773668
2026-06-20 05:00:00+00:00,11891.663671833332,11942.871,51.207421916667954,0.43061613017157696
2026-06-20 06:00:00+00:00,13558.91447,12970.806,588.1088059374997,4.33743281763986
2026-06-20 07:00:00+00:00,14471.511735333332,14467.102,4.410172833331671,0.03047485925443358
2026-06-20 08:00:00+00:00,16228.122347333332,15215.98,1012.1418785833321,6.2369623356312145
2026-06-20 09:00:00+00:00,14715.270817000002,16761.146,2045.8756673749976,13.903078596497686
2026-06-20 10:00:00+00:00,14618.256087333333,15011.305,393.0486001666668,2.6887516391728967
2026-06-20 11:00:00+00:00,14580.040218166665,14631.5205,51.480289645835,0.35308743237683793
2026-06-20 12:00:00+00:00,13423.208838166667,14296.181,872.9718258958328,6.5034511227574905
2026-06-20 13:00:00+00:00,12308.618132500002,12988.722,680.1035471874984,5.525425680334781
2026-06-20 14:00:00+00:00,9777.685319,11812.027,2034.3420247499998,20.805967449135082
2026-06-20 15:00:00+00:00,7633.294042833334,9340.887,1707.592675916666,22.370324873307776
2026-06-20 16:00:00+00:00,7867.812831355933,7408.8574,458.95540948093276,5.833329024450582
2026-06-20 17:00:00+00:00,7144.238858666666,7779.4795,635.2406335208343,8.891648866837995
2026-06-20 18:00:00+00:00,7403.256607833332,7278.1616,125.09498673958205,1.6897291741477656
2026-06-20 19:00:00+00:00,7840.956062333334,7765.675,75.28125764583365,0.9601030416108625
2026-06-20 20:00:00+00:00,7460.412132833333,8373.402,912.9902109166669,12.237798591562921
2026-06-20 21:00:00+00:00,7649.642024333333,8215.665,566.0230147291668,7.399339902817162
2026-06-20 22:00:00+00:00,7089.439323333334,8536.524,1447.085090729166,20.411841116495673
2026-06-20 23:00:00+00:00,7174.245141166667,8122.456,948.210913520833,13.216873620332356
2026-06-21 00:00:00+00:00,6820.416862166668,8273.28,1452.8634112708323,21.301680537006
2026-06-21 01:00:00+00:00,8168.397371166667,8000.673,167.72451960416674,2.0533344790033294
2026-06-21 02:00:00+00:00,9173.359131333333,9260.557,87.1975092916673,0.9505515705127887
2026-06-21 03:00:00+00:00,9398.10935,10247.961,849.8515874999994,9.042793139026408
2026-06-21 04:00:00+00:00,9819.549445833334,10535.915,716.3655932291658,7.295300025533622
2026-06-21 05:00:00+00:00,11597.562077166665,10917.848,679.7144209166654,5.860838824522356
2026-06-21 06:00:00+00:00,10958.202799166667,12504.569,1546.3665367708327,14.111497707346942
2026-06-21 07:00:00+00:00,11528.287760333333,11895.686,367.3977865416673,3.186924148491625
2026-06-21 08:00:00+00:00,11250.080013333332,12278.932,1028.8516272916677,9.145282754187496
2026-06-21 09:00:00+00:00,10916.879508833334,11854.254,937.3743974166664,8.586468291219987
2026-06-21 10:00:00+00:00,11322.593099166666,11375.14,52.546549270833566,0.4640858221311596
2026-06-21 11:00:00+00:00,8752.519832833332,11574.801,2822.2809484166683,32.24535336474696
2026-06-21 12:00:00+00:00,7261.94092,9123.247,1861.3061503125,25.630973465871985
2026-06-21 13:00:00+00:00,9110.797484807692,7581.241,1529.556273870192,16.78839065867435
2026-06-21 14:00:00+00:00,8335.678540333332,9046.746,711.0675534166676,8.530409971738582
2026-06-21 15:00:00+00:00,7126.140812,8528.17,1402.0291098750004,19.674451387686112
2026-06-21 16:00:00+00:00,6902.726819152543,7569.58,666.8532589724573,9.660722152906057
2026-06-21 17:00:00+00:00,6917.3478841666665,7375.9116,458.5637369270835,6.629184256826296
2026-06-21 18:00:00+00:00,7167.908129833333,7447.394,279.4859131354169,3.899128003220034
2026-06-21 19:00:00+00:00,7486.848754833333,7767.357,280.50817876041674,3.7466788490862366
2026-06-21 20:00:00+00:00,6966.7486165,8163.6357,1196.8871256875,17.17999588578237
2026-06-21 21:00:00+00:00,7128.8552488333335,7832.7485,703.8932863229165,9.873861395041112
2026-06-21 22:00:00+00:00,7120.400130666666,8000.1685,879.768326364584,12.355602356889083
2026-06-21 23:00:00+00:00,9167.008186833333,8040.0166,1126.9915852708327,12.293995623234439
2026-06-22 00:00:00+00:00,9957.644840333332,9849.192,108.45245752083247,1.0891376350514828
2026-06-22 01:00:00+00:00,8579.726440333334,10762.715,2182.988403416666,25.443566512265793
2026-06-22 02:00:00+00:00,9580.743018000001,9658.924,78.18081012499897,0.81602032303878
2026-06-22 03:00:00+00:00,8863.968595333334,10378.949,1514.9806234166663,17.09144845362231
2026-06-22 04:00:00+00:00,9809.829736333333,9713.461,96.36879883333313,0.982369739572599
2026-06-22 05:00:00+00:00,11300.946647,10426.583,874.3636391875007,7.737083153291527
2026-06-22 06:00:00+00:00,11893.397330833333,11730.938,162.4588542708334,1.365958352788424
2026-06-22 07:00:00+00:00,13809.286604833333,12341.89,1467.3969563958326,10.626160484512177
2026-06-22 08:00:00+00:00,13352.104265,14070.435,718.3303053125001,5.3799033549750375
2026-06-22 09:00:00+00:00,17063.351644833332,13672.479,3390.873129208332,19.872257219964553
2026-06-22 10:00:00+00:00,12628.152604000003,16988.268,4360.114974124997,34.52694238699585
2026-06-22 11:00:00+00:00,13115.874756000001,12746.988,368.88647475000107,2.8125190398089908
2026-06-22 12:00:00+00:00,10258.190542666667,12864.553,2606.362191708333,25.407621167375936
2026-06-22 13:00:00+00:00,9379.697541833333,9959.658,579.9606612916668,6.183148856400216
2026-06-22 14:00:00+00:00,9445.897949,9051.132,394.76611306250015,4.179233305228461
